"","image","user","recallCount","tasselCount","type","question.ordinal","question.elapsed","difficulty","fmax","fmean","fmedian"
"8847",73,128,2,8,2,13,95.782,1,0.962065420560748,0.927590946717196,0.947050632911392
"8848",73,129,0,6,2,66,8.076,1,0.79659347553325,0.627793897438834,0.663507449939979
"8849",73,130,2,7,2,15,46.352,1,0.926969338353954,0.83222597880624,0.829984496124031
"8850",73,131,3,8,2,25,29.115,1,0.919502971366829,0.859809675320445,0.874707692307692
"8851",73,132,2,7,3,72,27.568,1,0.8351776354106,0.72831762068595,0.729351969504447
"8852",73,133,0,8,3,7,64.917,1,0.927214439655172,0.848629213422095,0.845745792222867
"8853",73,134,0,3,3,20,14.852,1,0.900104155124654,0.801825468821925,0.766671373555841
"8854",73,135,0,7,3,38,102.534,1,0.910568927789934,0.774674434773182,0.803162958508719
"8855",73,136,4,7,3,59,66.209,1,0.903252212389381,0.784709276712185,0.845037691401649
"8856",73,138,0,1,3,49,3.286,1,0.111678571428571,0.111678571428571,0.111678571428571
"8857",73,139,2,8,3,54,14.369,1,0.866761634506243,0.764039238370147,0.754544311753614
"8858",73,141,3,7,3,24,21.946,1,0.905573230938014,0.805644728144446,0.817267888823182
"8859",73,142,1,3,3,50,7.665,1,0.680047683923706,0.606048014955354,0.593530239099859
"8860",73,143,3,8,3,42,25.791,1,0.907972466960352,0.826125003739238,0.810512356841471
"8862",73,145,3,6,3,26,14.017,1,0.925901886792453,0.659972781501114,0.6433578474259
"8863",73,147,3,7,3,77,16.708,1,0.913633894622488,0.760356525594017,0.756875156054931
"8864",73,149,3,7,3,69,5.31,1,0.812721712538226,0.657390974622399,0.696462173314993
"8865",73,150,1,6,3,22,17.6,1,0.894841694537347,0.83555693858717,0.833381991305809
"8866",73,151,3,8,3,65,26.15,1,0.928762720942689,0.799715001441754,0.766774875621891
"8867",73,152,2,3,3,6,8.547,1,0.723194355355997,0.685788752136187,0.6728599867286
"8868",73,153,5,9,3,10,134.239,1,0.923573735199139,0.84437603010081,0.839907192575406
"8869",73,154,1,5,3,35,8.094,1,0.862990335417851,0.771289467071035,0.743252775963423
"8870",73,155,2,7,3,53,13.344,1,0.868800917957544,0.767011872910608,0.792452640146352
"8871",73,156,2,6,3,33,13.073,1,0.846753945061368,0.739732593676199,0.730726340972551
"8872",73,157,2,8,3,27,19.076,1,0.901901874310915,0.808922142069097,0.843056231884058
"8873",73,158,2,6,3,12,10.236,1,0.887033945464663,0.712997179989936,0.749645835188732
"8874",73,159,0,5,3,79,10.35,1,0.969283135636926,0.886870239872309,0.906813671444322
"8875",73,160,1,7,3,71,14.652,1,0.933972192513369,0.785292599490547,0.790930547019054
"8876",73,161,5,7,3,22,89.784,1,0.945703742751713,0.902783589864453,0.903508771929825
"8877",73,17,3,6,1,41,92.794,1,0.974148794253463,0.920715464601356,0.916741741966589
"8878",73,2,5,7,1,29,63.937,1,0.880179171332587,0.761502828226716,0.780487804878049
"8879",73,20,5,7,1,27,31.807,1,0.859390160183066,0.73913089284199,0.725302740599108
"8880",73,21,2,7,1,58,21.743,1,0.751519795657727,0.610563464334539,0.605327472527473
"8881",73,23,2,6,1,46,14.377,1,0.913812636165577,0.704713728828122,0.693522853012699
"8882",73,24,4,7,1,58,31.335,1,0.955067920585162,0.915843148956972,0.926462694578637
"8883",73,25,4,6,1,24,3131.431,1,0.949579831932773,0.896879336085858,0.901123586811805
"8884",73,26,3,7,1,72,178.368,1,0.883928571428571,0.807117477752286,0.796849689440994
"8885",73,27,1,7,1,54,29.439,1,0.927821409359871,0.848430983067122,0.84526558891455
"8886",73,28,0,7,1,50,27.167,1,0.951394957983193,0.886616409028925,0.911499725726824
"8887",73,29,2,6,1,76,17.583,1,0.890217391304348,0.829686437248452,0.82234284780115
"8888",73,3,1,7,1,19,61.754,1,0.880494659921304,0.7738559225127,0.74704
"8889",73,30,3,9,1,14,47.365,1,0.912753559693319,0.792428519807345,0.764669549104385
"8890",73,33,2,7,1,37,28.721,1,0.701079634464752,0.635154638289266,0.656816655473472
"8891",73,34,4,8,1,57,69.224,1,0.960498960498961,0.883847713193,0.880170499158721
"8892",73,35,6,7,1,59,249.402,1,0.868138087153367,0.77734894804799,0.748318181818182
"8893",73,36,1,8,1,20,55.795,1,0.860273940800929,0.722464916421951,0.744804232804233
"8894",73,37,3,5,1,53,30.831,1,0.980314125446201,0.944668600256476,0.928829032258065
"8895",73,39,2,7,1,32,20.974,1,0.94681411269089,0.818276697696145,0.879357102433503
"8896",73,4,1,8,1,10,28.478,1,0.921152267818575,0.831231673729182,0.828693853427896
"8897",73,40,4,7,1,28,123.548,1,0.966942148760331,0.910657240734947,0.916576381365114
"8898",73,41,5,7,1,15,43.953,1,0.960498960498961,0.893371063965673,0.897464167585446
"8899",73,43,0,7,1,42,19.888,1,0.961595844155844,0.920517586556771,0.916169749727965
"8900",73,44,3,6,1,19,70.227,1,0.98989898989899,0.923605206354022,0.924436615159838
"8901",73,45,4,8,1,41,80.747,1,0.978027593254982,0.951620015210489,0.954521693674856
"8902",73,46,0,7,1,79,32.527,1,0.972312596401028,0.898728871939779,0.902762430939226
"8903",73,47,0,7,1,62,24.417,1,0.923990301724138,0.880699123954286,0.885597300337458
"8904",73,49,0,6,1,79,17.89,1,0.877930878186969,0.823593643883815,0.845589603470064
"8905",73,51,0,4,1,57,10.224,1,0.816664294187426,0.68894033999556,0.736818824465571
"8906",73,52,1,3,1,46,13.86,1,0.778089873417722,0.735810724815203,0.726925525143221
"8907",73,53,3,7,1,43,41.741,1,0.954764397905759,0.912107596394758,0.901593801881572
"8908",73,54,2,6,1,42,62.439,1,0.917748917748918,0.818100584345371,0.808193443045086
"8909",73,55,0,6,1,58,24.269,1,0.915204148471616,0.864644075728149,0.877349845727883
"8910",73,56,3,8,1,17,76.708,1,0.928574798927614,0.764599844324422,0.725302740599108
"8911",73,57,3,8,1,56,82.414,1,0.968405572755418,0.910462298706693,0.918918918918919
"8912",73,58,1,7,1,31,32.682,1,0.913420908593322,0.804359623405407,0.82903981264637
"8913",73,6,0,1,1,42,1.429,1,0.132203389830508,0.132203389830508,0.132203389830508
"8914",73,60,0,7,1,50,17.247,1,0.897860956618465,0.851637355450534,0.848504991192014
"8915",73,61,4,7,1,15,32.733,1,0.967475477542592,0.897240290483332,0.89792873051225
"8916",73,62,4,8,1,64,44.681,1,0.938682952734997,0.846599201197688,0.854524627720504
"8917",73,63,1,8,1,60,18.301,1,0.858447488584475,0.780176228815787,0.801104347826087
"8918",73,64,4,7,1,32,39.188,1,0.877035373385738,0.758618255386496,0.731769181991122
"8919",73,65,5,8,1,5,110.337,1,0.966942148760331,0.846178879512623,0.831092928112215
"8920",73,66,3,8,2,60,32.843,1,0.960241415192508,0.902099322794898,0.903508771929825
"8921",73,67,3,8,2,5,49.063,1,0.955067920585162,0.887102833872296,0.869019274376417
"8922",73,68,4,7,2,4,38.137,1,0.935037273695421,0.885406373301294,0.901098901098901
"8923",73,69,0,7,2,71,45.117,1,0.970949536560247,0.941583251131278,0.95344100681699
"8924",73,7,3,8,1,8,27.869,1,0.962117280747276,0.800341821822658,0.790802274162982
"8925",73,71,5,8,2,78,230.302,1,0.908892525913803,0.86624811507736,0.862343572241183
"8926",73,72,1,8,2,24,51.649,1,0.942662433862434,0.908600896868059,0.915980445410103
"8927",73,73,0,6,2,34,35.815,1,0.886963462619449,0.824450178448232,0.829351400142593
"8928",73,75,5,8,2,75,35.575,1,0.901098901098901,0.756900875454083,0.756991920447483
"8929",73,76,2,7,2,76,76.069,1,0.954589220303506,0.889512030276066,0.923573735199139
"8930",73,77,0,6,2,10,11.584,1,0.822054644808743,0.713833194776432,0.730592580662527
"8931",73,8,1,7,1,48,11.915,1,0.88471702367531,0.714501440746244,0.722657064471879
"8932",73,80,2,7,2,12,75.346,1,0.944667370644139,0.904885585733402,0.912958773661596
"8933",73,81,4,7,2,36,38.462,1,0.959958398335933,0.9042903132185,0.919502971366829
"8934",73,82,4,8,2,30,164.137,1,0.967475477542592,0.932996509884587,0.943475964078183
"8935",73,83,2,7,2,58,28.489,1,0.95397489539749,0.902208776920344,0.894637168141593
"8936",73,84,2,8,2,27,18.523,1,0.919502971366829,0.875088422364432,0.887033945464663
"8937",73,85,2,8,2,2,100.636,1,0.942575821845175,0.802942825192398,0.80448950209958
"8938",73,87,4,8,2,17,66.009,1,0.983739837398374,0.914535571409559,0.927038626609442
"8939",73,89,0,7,2,37,13.145,1,0.927003222341568,0.862059818224117,0.870224009190121
"8940",73,90,3,7,2,70,20.304,1,0.951058328954283,0.84692640092151,0.855074437391806
"8941",73,91,1,7,2,47,19.9,1,0.942755696873344,0.90359121172004,0.917395550732501
"8942",73,92,2,7,2,35,18.693,1,0.898678511937812,0.816778665916529,0.844186210960519
"8943",73,94,1,6,2,36,294.254,1,0.939581518852894,0.844811860045852,0.852200753206449
"8944",73,95,2,7,2,11,45.102,1,0.942358540454786,0.831559078522987,0.849252013808976
"8945",73,96,3,7,2,16,89.807,1,0.909037932930181,0.743500813232247,0.70633893919793
"8946",73,98,2,7,2,67,9.587,1,0.847926267281106,0.767449120447839,0.764097686375321
"8947",74,1,4,6,1,35,56.688,2,0.924152770306616,0.826848890576751,0.831092928112215
"8948",74,10,2,6,1,3,54.702,2,0.866885989790131,0.710517250934573,0.710524675324675
"8949",74,101,4,6,2,16,30.556,2,0.91008174386921,0.871396067467899,0.870056497175141
"8950",74,103,4,6,2,68,52.906,2,0.935026680896478,0.843806935016177,0.877665544332211
"8951",74,104,4,6,2,17,26.759,2,0.926462694578637,0.871119021886285,0.883928571428571
"8952",74,105,2,6,2,64,9.673,2,0.826273211117682,0.530695689111563,0.41897233201581
"8953",74,106,3,6,2,30,23.34,2,0.86039886039886,0.801565684699963,0.791540785498489
"8954",74,107,3,6,2,1,144.345,2,0.94677028451001,0.903008223736446,0.907103825136612
"8955",74,109,2,6,2,1,174.657,2,0.971442099845599,0.927231863515253,0.931052912880812
"8956",74,11,3,6,1,42,96.148,2,0.919288503253796,0.865001452955901,0.859098687963491
"8957",74,110,4,6,2,80,73.484,2,0.833819241982507,0.72824134355849,0.730310391363023
"8958",74,113,4,6,2,40,21.535,2,0.950682056663169,0.789392734144177,0.805970149253731
"8959",74,114,4,6,2,71,25.286,2,0.938992042440318,0.826467467515149,0.82009721398933
"8960",74,115,2,6,2,8,58.122,2,0.968829293450232,0.859633223515857,0.822143698468787
"8961",74,116,1,6,2,50,35.895,2,0.912879168944779,0.804102321557686,0.80178927680798
"8962",74,117,2,5,2,77,66.272,2,0.947392405063291,0.890697682624193,0.899702151130723
"8963",74,118,2,6,2,52,18.475,2,0.946914466737064,0.714400226571352,0.651382333108564
"8964",74,119,2,6,2,19,97.91,2,0.969881504379186,0.923885529800018,0.913110021786492
"8965",74,12,3,6,1,63,28.259,2,0.899284534947716,0.843479749826017,0.862378752886836
"8966",74,120,3,6,2,12,26.225,2,0.854524627720504,0.752344762306433,0.743198973042362
"8967",74,121,2,6,2,69,17.669,2,0.830409356725146,0.712775976807542,0.73992414664981
"8968",74,122,2,6,2,9,28.059,2,0.936230031948882,0.84486559125939,0.833819241982507
"8969",74,124,3,6,2,48,10.512,2,0.873306953080837,0.726740567105134,0.73057197696737
"8970",74,125,2,6,2,71,13.379,2,0.873239436619718,0.786425287106585,0.811823599523242
"8971",74,126,4,6,2,4,33.423,2,0.947368421052632,0.814873709102874,0.829346016646849
"8972",74,127,3,6,2,9,32.465,2,0.896377021751255,0.663156683738513,0.6728599867286
"8973",74,128,3,6,2,36,31.787,2,0.951444327731092,0.897989409228497,0.898411568409344
"8974",74,129,0,7,2,4,37.016,2,0.836840597014925,0.755532774768383,0.781333746898263
"8975",74,130,1,6,2,54,12.141,2,0.957582463465553,0.774638174833058,0.752339363693075
"8976",74,131,5,6,2,32,25.118,2,0.904709748083242,0.848220348568701,0.835855646100116
"8977",74,132,3,6,3,19,14.622,2,0.852553069420539,0.708891939411438,0.787143723468769
"8978",74,133,1,5,3,4,34.758,2,0.921982646420824,0.791586960127625,0.757367902636516
"8979",74,134,1,3,3,12,7.935,2,0.761801685029164,0.629180447864204,0.596491228070175
"8980",74,135,0,6,3,4,21.338,2,0.82791435464415,0.742200115522553,0.738170347003155
"8981",74,136,4,5,3,30,51.574,2,0.905908096280088,0.836143321766377,0.826497136983481
"8983",74,139,2,6,3,41,125.744,2,0.929544235924933,0.723382427660042,0.708844415752098
"8984",74,141,3,6,3,26,15.875,2,0.948383763837638,0.77468563085865,0.756991920447483
"8985",74,142,0,2,3,62,7.2,2,0.857229336437718,0.840367783945862,0.840367783945862
"8986",74,143,4,6,3,10,65.784,2,0.965129399585921,0.869068582620421,0.855180309101317
"8987",74,144,0,6,3,71,24.287,2,0.823448694596235,0.673673463400397,0.675268689859363
"8988",74,145,2,6,3,58,11.715,2,0.776758409785933,0.482593807170019,0.485246533127889
"8989",74,147,4,6,3,67,24.144,2,0.850574712643678,0.632527762189096,0.616045102184637
"8990",74,149,4,12,3,2,41.911,2,0.921832884097035,0.74618764964421,0.702983138780804
"8991",74,150,3,6,3,25,20.575,2,0.883928571428571,0.740210933481264,0.791917625681405
"8992",74,151,3,6,3,19,44.539,2,0.891803899721448,0.808748756911258,0.837713946587537
"8993",74,152,2,3,3,47,19.922,2,0.828353837141183,0.732513660220217,0.732513660220217
"8994",74,153,0,4,3,58,14.17,2,0.777881188118812,0.612795139513951,0.612795139513951
"8995",74,154,1,6,3,43,10.712,2,0.904109589041096,0.740166822051873,0.771625239005736
"8996",74,155,4,6,3,61,880.894,2,0.867159817351598,0.728831385391698,0.696219035202086
"8997",74,156,1,3,3,39,11.774,2,0.856647398843931,0.554697378479536,0.433829287392326
"8998",74,157,3,6,3,23,17.947,2,0.891193118756937,0.727776750528927,0.746867167919799
"8999",74,158,1,7,3,17,18.687,2,0.709794697484704,0.603892457188294,0.636650187265918
"9000",74,159,2,5,3,77,15.745,2,0.950057773109244,0.899280332252767,0.923163695299838
"9001",74,160,1,6,3,9,30.998,2,0.881349384098544,0.725007498892469,0.730056049213944
"9002",74,161,1,4,3,70,40.424,2,0.91716296697347,0.879504194936459,0.889681484058953
"9003",74,17,3,6,1,6,99.545,2,0.984255967496191,0.918054868219541,0.924152770306616
"9004",74,2,4,6,1,13,55.198,2,0.864926220204313,0.636058963710771,0.615916955017301
"9005",74,20,5,6,1,32,30.134,2,0.803827751196172,0.66459986537189,0.623537508602891
"9006",74,21,2,6,1,39,18.403,2,0.749771021992238,0.517618470744159,0.523985239852399
"9007",74,23,1,5,1,34,23.1,2,0.775301767676768,0.575086922892761,0.576192612069188
"9008",74,24,5,6,1,76,33.457,2,0.927038626609442,0.849653942166851,0.825601879036994
"9009",74,25,2,6,1,16,44.267,2,0.926600429645542,0.871560569217535,0.859098687963491
"9010",74,26,4,6,1,20,58.527,2,0.928188638799571,0.804129024636237,0.769987699876999
"9011",74,27,3,6,1,48,21.26,2,0.926462694578637,0.832974208585452,0.812351543942993
"9012",74,28,2,6,1,8,32.478,2,0.967246900826446,0.863557816787086,0.853970725995316
"9013",74,29,3,5,1,32,60.833,2,0.912493150684932,0.841687231761409,0.852518757473662
"9014",74,3,1,6,1,1,72.055,2,0.906156798245614,0.765548088476618,0.766120865139949
"9015",74,30,3,11,1,29,80.718,2,0.959797086368366,0.828409609102281,0.806682577565632
"9016",74,33,3,6,1,72,41.799,2,0.83260843731432,0.666902855652996,0.731769181991122
"9017",74,34,3,6,1,38,75.646,2,0.953525405971713,0.901441682212507,0.927171229200215
"9018",74,35,3,6,1,45,28.778,2,0.890971941638608,0.729049690698327,0.68576253298153
"9019",74,36,3,6,1,29,20,2,0.958733055265902,0.798791989952888,0.760842627013631
"9020",74,37,3,5,1,69,29.227,2,0.929967776584318,0.893418096038779,0.880805819809737
"9021",74,39,4,6,1,4,29.906,2,0.963193364437532,0.842363788482528,0.802395209580838
"9022",74,4,4,6,1,62,22.183,2,0.878923766816143,0.767686309827196,0.758535071384233
"9023",74,40,4,6,1,36,66.672,2,0.963730569948187,0.886337270188444,0.88205701509223
"9024",74,41,2,6,1,71,25.729,2,0.95397489539749,0.870582236187235,0.869784982935154
"9025",74,43,2,6,1,14,42.993,2,0.951706036745407,0.810309824352951,0.778252901649359
"9026",74,44,2,5,1,14,108.962,2,0.952879581151832,0.88975902849102,0.890673068532526
"9027",74,45,3,6,1,50,62.833,2,0.963730569948187,0.923893911144,0.909644808743169
"9028",74,46,0,6,1,22,42.291,2,0.972220051413882,0.920420730838673,0.93199034334764
"9029",74,47,2,6,1,31,21.24,2,0.984499746063992,0.87960462701293,0.877385398981324
"9030",74,49,3,5,1,46,23.608,2,0.897464167585446,0.766369970298866,0.768472906403941
"9031",74,51,2,4,1,6,14.279,2,0.823937198067633,0.736861919363326,0.752362974499465
"9032",74,52,3,4,1,50,14.339,2,0.853211009174312,0.728493244694644,0.735777496839444
"9033",74,53,5,6,1,30,41.637,2,0.924731182795699,0.867547620811169,0.88205701509223
"9034",74,54,4,6,1,2,38.404,2,0.911860718171926,0.728466565378187,0.682476943346509
"9035",74,55,4,6,1,36,26.809,2,0.890122086570477,0.793346469771777,0.808814770696843
"9036",74,56,5,6,1,34,39.13,2,0.863636363636364,0.728715175261205,0.813056379821958
"9037",74,57,4,6,1,61,28.857,2,0.953427524856096,0.841915781686704,0.85125519630485
"9038",74,58,0,6,1,67,66.767,2,0.811850985221675,0.71156782796004,0.699487525286581
"9039",74,6,0,1,1,8,1.234,2,0.381004566210046,0.381004566210046,0.381004566210046
"9040",74,60,1,6,1,65,317.147,2,0.926747311827957,0.820879739843818,0.830349355216881
"9041",74,61,4,6,1,13,37.35,2,0.923573735199139,0.854909079402635,0.864281658148779
"9042",74,62,4,6,1,26,40.003,2,0.961578400830737,0.862301016400675,0.861696072851451
"9043",74,63,2,7,1,27,20.891,2,0.949057398630858,0.744663598955766,0.717126363053239
"9044",74,64,2,6,1,59,16.937,2,0.869930484330484,0.693380747118084,0.668458247066943
"9045",74,65,4,6,1,71,82.097,2,0.903508771929825,0.806222577819643,0.79053875
"9046",74,66,4,6,2,47,16.115,2,0.873848777714611,0.830966727110611,0.862990335417851
"9047",74,67,4,6,2,27,32.702,2,0.915401301518438,0.869019080754896,0.901098901098901
"9048",74,68,4,6,2,69,30.141,2,0.908052631578947,0.838130275248191,0.837209302325581
"9049",74,69,2,6,2,37,46.553,2,0.968735810113519,0.909227958360952,0.924559697460832
"9050",74,7,4,6,1,27,32.897,2,0.861047835990888,0.805292254673515,0.796180572851806
"9051",74,71,5,6,2,75,144.124,2,0.90948745910578,0.838070693209467,0.846597462514417
"9052",74,72,4,6,2,39,48.632,2,0.929336188436831,0.874495380133401,0.885793871866295
"9053",74,73,0,6,2,73,60.442,2,0.831446884272997,0.749111627478552,0.779515299877601
"9054",74,75,4,6,2,72,17.545,2,0.88205701509223,0.701897134494418,0.688343475321163
"9055",74,76,4,6,2,50,87.137,2,0.951781970649895,0.817376898368233,0.814200839035302
"9056",74,77,3,6,2,42,10.532,2,0.875972618368511,0.612919367290869,0.574455621301775
"9057",74,8,3,6,1,54,15.614,2,0.870239452679589,0.756881845753304,0.730202086049544
"9058",74,80,3,6,2,78,43.622,2,0.890122086570477,0.809520688511732,0.781973203410475
"9059",74,81,3,5,2,71,64.946,2,0.941798941798942,0.870821898623724,0.872429043556159
"9060",74,82,4,6,2,24,131.935,2,0.931052912880812,0.882190010596392,0.861696072851451
"9061",74,83,3,6,2,19,16.557,2,0.917748917748918,0.81324588867109,0.852542294322132
"9062",74,84,3,6,2,38,64.526,2,0.93901804670913,0.814072324005866,0.785670916818458
"9063",74,85,4,6,2,60,87.75,2,0.902305159165752,0.764709779972092,0.737373737373737
"9064",74,87,2,7,2,7,119.467,2,0.976827021494371,0.893560066833536,0.879775141242938
"9065",74,89,3,6,2,63,19.396,2,0.890122086570477,0.834805864383104,0.830906619385343
"9066",74,90,3,6,2,65,21.578,2,0.949704366123093,0.815624849401337,0.764669549104385
"9067",74,91,4,6,2,26,61.771,2,0.929909042268593,0.861357544825725,0.856489422527158
"9068",74,92,3,7,2,38,89.271,2,0.92143550998381,0.789497546918198,0.763906056860321
"9069",74,94,3,4,2,40,25.946,2,0.914365217391304,0.865421922441779,0.869964158072223
"9070",74,95,3,6,2,63,34.914,2,0.895661658319421,0.786771416688255,0.792270531400966
"9071",74,96,3,6,2,80,12.708,2,0.878923766816143,0.682096969428563,0.632345467523198
"9072",74,98,3,6,2,31,11.397,2,0.923573735199139,0.814414155704195,0.794356363636364
"9073",75,1,2,7,1,32,57.612,2,0.913633894622488,0.744061644273207,0.860493737586746
"9074",75,10,2,6,1,51,39.999,2,0.885770308123249,0.706802287344964,0.852553635795851
"9075",75,101,1,7,2,71,51.675,2,0.952788259958071,0.739973927197497,0.881516849964686
"9076",75,103,1,7,2,66,25.706,2,0.890394663702057,0.713661724731488,0.833189947399182
"9077",75,104,2,6,2,61,18.592,2,0.868138087153367,0.69121848564237,0.821730373122904
"9078",75,105,3,8,2,5,26.113,2,0.50187265917603,0.410685312114658,0.416457983304584
"9079",75,106,3,7,2,3,85.575,2,0.841251448435689,0.658535987881136,0.772102994101346
"9080",75,107,3,6,2,16,26.088,2,0.885793871866295,0.71017479394687,0.846262382629577
"9081",75,109,3,7,2,53,47.453,2,0.955613577023499,0.707333663466546,0.800418396797854
"9082",75,11,2,7,1,14,59.814,2,0.938696808510638,0.831636342965755,0.876984390965809
"9083",75,110,3,6,2,23,21.789,2,0.765432098765432,0.613299100087821,0.672382565043133
"9084",75,113,2,7,2,32,24.046,2,0.918334234721471,0.716032771830074,0.826869391286602
"9085",75,114,3,8,2,60,53.814,2,0.864281658148779,0.702383171891066,0.852132990521286
"9086",75,115,3,7,2,71,40.75,2,0.821449616971125,0.691505898837438,0.749194290255762
"9087",75,116,0,6,2,69,34.349,2,0.860763993075591,0.668493655233767,0.781495952599905
"9088",75,117,3,6,2,55,77.692,2,0.924152770306616,0.723105969101296,0.846204518566525
"9089",75,118,3,7,2,12,20.504,2,0.791540785498489,0.656135696010938,0.737519061670003
"9090",75,119,1,5,2,6,61.386,2,0.97748746803069,0.8100732141825,0.838616272850362
"9091",75,12,2,7,1,34,24.031,2,0.801440389294404,0.684856503931739,0.786654301360184
"9092",75,120,2,8,2,78,41.492,2,0.698763825634353,0.603286799415973,0.663643298917995
"9093",75,121,3,7,2,14,29.73,2,0.555956678700361,0.464393164072337,0.501871818581727
"9094",75,122,0,6,2,53,28.379,2,0.854633468442386,0.689877973679573,0.837394965350342
"9095",75,124,0,6,2,79,10.212,2,0.772211068211068,0.616287790639856,0.686100609726655
"9096",75,125,2,7,2,33,22.82,2,0.785916870415648,0.666166066843628,0.745825311382657
"9097",75,126,3,6,2,59,30.063,2,0.883928571428571,0.714073599106041,0.830064769037881
"9098",75,127,2,6,2,34,11.145,2,0.796630565583634,0.652829273442151,0.636450546786299
"9099",75,128,1,8,2,65,43.51,2,0.955622384937239,0.74090708801234,0.892891872444949
"9100",75,129,0,4,2,40,6.449,2,0.695338088445078,0.551976549475371,0.577524893314367
"9101",75,130,2,6,2,69,14.679,2,0.843262001156738,0.786910352562705,0.799438895485553
"9102",75,131,2,6,2,36,11.026,2,0.836067875950848,0.664835327508437,0.770005815753895
"9103",75,132,3,6,3,52,11.267,2,0.817267888823182,0.679047191101297,0.673573399413016
"9104",75,133,0,7,3,64,18.236,2,0.827162790697675,0.665555249077685,0.754349186488541
"9105",75,134,0,4,3,1,14.652,2,0.800527472527472,0.664235445451649,0.68810604879438
"9106",75,135,1,7,3,66,8.484,2,0.713826366559486,0.579506152178547,0.613129129187652
"9107",75,136,3,6,3,54,39.541,2,0.760842627013631,0.67267230251369,0.653137577234851
"9108",75,138,0,1,3,14,2.868,2,0.261978313253012,0.261978313253012,0.261978313253012
"9109",75,139,1,6,3,10,39.239,2,0.89199777901166,0.715221200550024,0.849495414708405
"9110",75,141,2,6,3,5,26.771,2,0.924439156300703,0.685944665074589,0.714174981282817
"9111",75,142,1,2,3,28,4.164,2,0.60821155184412,0.592868222579243,0.592868222579243
"9112",75,143,2,10,3,11,136.604,2,0.938998935037274,0.704706201352848,0.815569677743977
"9113",75,144,0,7,3,31,17.172,2,0.928703485254692,0.736003032416233,0.785259298876971
"9114",75,145,2,5,3,51,5.203,2,0.741098459477562,0.53680653436048,0.556306159801292
"9115",75,147,3,6,3,57,12.095,2,0.556998556998557,0.49933640607614,0.524007339129867
"9116",75,149,1,7,3,67,6.087,2,0.75934401024984,0.625509772283973,0.684531212912414
"9117",75,150,2,6,3,44,21.987,2,0.723675813656669,0.614454008519459,0.70670067276306
"9118",75,151,3,7,3,72,29.785,2,0.778998778998779,0.647873312654036,0.717935547496995
"9119",75,152,1,3,3,27,5.918,2,0.557314685314685,0.54979436889641,0.54979436889641
"9120",75,153,3,6,3,29,36.978,2,0.904709748083242,0.716396157604223,0.790154040357109
"9121",75,154,2,6,3,69,16.154,2,0.784261587301587,0.615653301561816,0.664258317723664
"9122",75,155,3,6,3,35,9.16,2,0.685939553219448,0.565813734659378,0.587570621468927
"9123",75,156,2,5,3,5,21.123,2,0.822143698468787,0.751468468036005,0.733713610586011
"9124",75,157,2,7,3,69,27.926,2,0.842592592592593,0.641325345848007,0.713869314410801
"9125",75,158,0,6,3,52,12.66,2,0.787937817258883,0.667778734030979,0.699738673155034
"9126",75,159,2,4,3,70,13.654,2,0.796113861386138,0.725331978240701,0.777506112469438
"9127",75,160,1,7,3,11,55.718,2,0.902907295666484,0.823223504131378,0.861783715419467
"9128",75,161,3,7,3,4,119.05,2,0.914223669923996,0.704979488371769,0.826973015907415
"9129",75,17,3,7,1,43,225.803,2,0.965338851526125,0.761466792436088,0.899370688318735
"9130",75,2,3,6,1,20,15.126,2,0.628257887517147,0.600401641556822,0.609654612496194
"9131",75,20,3,6,1,16,23.941,2,0.831092928112215,0.606849226897058,0.595994271617204
"9132",75,21,2,6,1,32,88.639,2,0.82073546856465,0.576142733610852,0.543842352025186
"9133",75,23,2,9,1,3,41.082,2,0.760970149253731,0.615116425729038,0.700087912885632
"9134",75,24,3,7,1,71,45.874,2,0.91304347826087,0.738125531803913,0.872244243488474
"9135",75,25,3,5,1,19,29.14,2,0.968540484785972,0.916956848163898,0.906436326986035
"9136",75,26,2,7,1,80,29.119,2,0.868138087153367,0.696404490578639,0.814171930737139
"9137",75,27,1,6,1,39,38.302,2,0.890526315789474,0.697397987163414,0.815333682232958
"9138",75,28,2,7,1,13,37.411,2,0.931623931623932,0.730829679260668,0.851279385865914
"9139",75,29,3,5,1,9,33.853,2,0.8351776354106,0.778186211174265,0.819673729817082
"9140",75,3,3,6,1,5,48.085,2,0.775260257195346,0.621692827666434,0.710456381436049
"9141",75,30,2,16,1,28,62.385,2,0.882856822010107,0.666367615357593,0.702995131398445
"9142",75,33,2,6,1,4,59.328,2,0.704663212435233,0.612855447436336,0.663268704136888
"9143",75,34,3,8,1,37,70.992,2,0.852553069420539,0.675351207887147,0.805483149786492
"9144",75,35,3,6,1,54,22.477,2,0.745294855708908,0.625809145493073,0.668860278613524
"9145",75,36,1,7,1,45,13.721,2,0.898678414096916,0.725246189199693,0.770383940581697
"9146",75,37,1,3,1,59,23.892,2,0.952331063383971,0.786028468754922,0.786028468754922
"9147",75,39,2,6,1,77,19.11,2,0.854036151603499,0.705349099126527,0.840578151585837
"9148",75,4,2,7,1,80,32.641,2,0.848553415061296,0.682580414968283,0.792672878794333
"9149",75,40,2,8,1,14,82.102,2,0.925886143931257,0.749237076791982,0.90283377025667
"9150",75,41,1,7,1,25,28.349,2,0.890792662590328,0.723661810960498,0.857359283782376
"9151",75,43,1,6,1,57,18.323,2,0.891007282913165,0.683202601517095,0.793501910617746
